book1	chapter1	verse1	book2	chapter2	verse2	similarity
Exodus	25	36	Exodus	37	22	100
Leviticus	23	26	Ezechiel	28	1	80
Numeri	15	1	Ezechiel	15	1	80
Exodus	29	25	Leviticus	8	28	68
Numeri	8	1	Jeremia	24	4	80
Leviticus	5	20	Ezechiel	34	1	80
Jeremia	13	8	Ezechiel	38	1	100
Leviticus	25	1	Numeri	3	14	78
Numeri	10	1	Ezechiel	28	20	80
Deuteronomium	2	17	Jona	3	1	67
Numeri	4	1	Numeri	35	9	83
Numeri	8	23	Sacharia	4	8	80
Numeri	1	36	Numeri	1	42	88
Exodus	31	1	Leviticus	19	1	100
Numeri	7	47	Numeri	7	65	76
Jeremia	1	4	Ezechiel	36	16	100
Ezechiel	48	3	Ezechiel	48	7	67
Leviticus	19	1	Numeri	4	17	83
Jeremia	32	26	Ezechiel	17	11	80
Deuteronomium	18	17	Ezechiel	34	1	67
Numeri	16	20	Numeri	16	23	83
Ezechiel	12	1	Ezechiel	12	21	100
Numeri	3	11	Reges_I	17	8	80
Leviticus	21	16	Leviticus	23	9	100
Numeri	18	25	Ezechiel	38	1	80
Numeri	10	1	Numeri	25	10	100
Numeri	7	4	Numeri	16	20	67
Leviticus	1	9	Leviticus	1	13	100
Psalmi	57	10	Psalmi	108	4	78
Numeri	4	39	Numeri	4	47	82
Jeremia	32	6	Ezechiel	28	11	80
Psalmi	105	11	Chronica_I	16	18	88
Ezechiel	37	15	Sacharia	6	9	100
Numeri	4	30	Numeri	4	39	83
Exodus	31	1	Ezechiel	28	11	80
Deuteronomium	2	17	Sacharia	4	8	100
Ezechiel	21	13	Ezechiel	21	23	100
Numeri	6	1	Ezechiel	22	1	80
Leviticus	20	1	Jesaia	38	4	67
Numeri	35	9	Ezechiel	11	14	80
Exodus	26	29	Exodus	36	34	100
Numeri	20	7	Ezechiel	21	1	80
Ezechiel	30	1	Ezechiel	33	23	100
Numeri	7	33	Numeri	7	69	100
Numeri	8	1	Ezechiel	14	2	80
Numeri	2	1	Jeremia	1	4	67
Exodus	30	22	Ezechiel	35	1	80
Exodus	30	3	Exodus	37	11	73
Ezechiel	24	20	Ezechiel	28	20	100
Leviticus	14	1	Ezechiel	11	14	80
Leviticus	15	1	Leviticus	22	1	83
Numeri	4	21	Jeremia	35	12	67
Jeremia	10	16	Jeremia	51	19	93
Exodus	30	11	Numeri	31	1	100
Jeremia	32	28	Jeremia	38	3	67
Leviticus	14	1	Sacharia	8	18	67
Leviticus	7	22	Leviticus	22	17	100
Leviticus	19	1	Ezechiel	35	1	80
Jeremia	35	12	Ezechiel	36	16	80
Numeri	8	23	Jesaia	38	4	67
Leviticus	22	1	Leviticus	23	9	100
Numeri	26	52	Jeremia	13	8	80
Numeri	1	20	Numeri	1	34	68
Jeremia	18	5	Ezechiel	28	20	100
Esra	2	64	Nehemia	7	66	100
Leviticus	4	1	Numeri	17	9	100
Numeri	25	16	Numeri	27	15	100
Leviticus	23	33	Ezechiel	21	1	80
Leviticus	5	20	Numeri	3	11	100
Numeri	4	17	Numeri	15	37	67
Exodus	16	11	Leviticus	7	22	100
Reges_I	6	11	Reges_I	17	2	80
Jeremia	13	8	Ezechiel	15	1	100
Exodus	31	2	Exodus	35	30	73
Numeri	5	1	Numeri	27	15	100
Numeri	5	11	Numeri	17	16	100
Ezechiel	18	1	Ezechiel	20	2	100
Leviticus	23	33	Samuel_I	15	10	67
Leviticus	23	26	Numeri	5	1	100
Leviticus	27	1	Ezechiel	27	1	80
Numeri	7	70	Numeri	7	76	100
Josua	20	1	Samuel_I	15	10	67
Reges_I	17	2	Ezechiel	14	12	100
Leviticus	22	17	Ezechiel	30	1	80
Reges_I	7	21	Chronica_II	3	17	69
Leviticus	23	23	Josua	20	1	67
Genesis	39	15	Genesis	39	18	85
Numeri	20	7	Ezechiel	28	1	80
Leviticus	4	1	Leviticus	23	33	100
Reges_II	14	11	Chronica_II	25	21	80
Ezechiel	6	1	Ezechiel	14	2	100
Exodus	7	8	Leviticus	7	28	67
Leviticus	21	16	Numeri	4	21	100
Numeri	20	7	Deuteronomium	2	17	80
Reges_I	16	14	Reges_II	13	12	67
Leviticus	6	17	Sacharia	6	9	80
Josua	20	1	Ezechiel	36	16	80
Numeri	29	18	Numeri	29	27	100
Leviticus	23	23	Numeri	27	6	80
Exodus	7	8	Numeri	8	5	67
Ezechiel	22	1	Ezechiel	33	23	100
Numeri	2	1	Numeri	28	1	83
Numeri	16	23	Jeremia	24	4	80
Leviticus	14	33	Ezechiel	37	15	67
Leviticus	10	8	Ezechiel	6	1	80
Exodus	16	11	Numeri	31	25	80
Numeri	15	17	Numeri	26	52	100
Numeri	6	22	Ezechiel	12	1	80
Leviticus	20	1	Leviticus	24	13	100
Numeri	15	17	Sacharia	8	1	67
Exodus	31	1	Ezechiel	21	23	80
Ezechiel	17	1	Ezechiel	22	17	100
Reges_II	15	6	Reges_II	15	31	67
Leviticus	20	1	Ezechiel	12	17	80
Leviticus	11	1	Numeri	35	9	83
Numeri	6	22	Jeremia	13	3	67
Reges_I	6	11	Ezechiel	21	13	80
Leviticus	7	22	Numeri	34	16	100
Esra	2	39	Nehemia	7	42	100
Numeri	31	1	Ezechiel	17	11	80
Jeremia	49	18	Jeremia	50	40	78
Leviticus	19	1	Leviticus	27	1	100
Leviticus	7	28	Ezechiel	28	20	80
Numeri	7	44	Numeri	7	80	100
Leviticus	14	33	Numeri	4	1	100
Leviticus	6	12	Sacharia	4	8	80
Numeri	17	1	Jeremia	35	12	67
Ezechiel	24	20	Ezechiel	38	1	100
Numeri	3	5	Sacharia	8	18	67
Jeremia	33	23	Ezechiel	6	1	80
Numeri	8	1	Ezechiel	11	14	80
Leviticus	4	1	Leviticus	17	1	100
Leviticus	21	16	Numeri	8	5	100
Numeri	3	5	Numeri	6	22	100
Numeri	15	17	Ezechiel	12	26	80
Numeri	16	20	Ezechiel	12	21	67
Leviticus	22	26	Numeri	9	9	100
Leviticus	4	1	Leviticus	8	1	100
Leviticus	13	1	Ezechiel	28	20	67
Ezechiel	14	2	Sacharia	6	9	100
Exodus	40	1	Numeri	19	1	83
Ezechiel	48	2	Ezechiel	48	5	67
Jeremia	13	3	Ezechiel	22	1	80
Leviticus	22	17	Ezechiel	12	26	80
Numeri	31	1	Ezechiel	21	23	80
Leviticus	23	33	Numeri	13	1	100
Leviticus	27	1	Numeri	35	9	100
Numeri	15	17	Ezechiel	16	1	80
Numeri	2	1	Numeri	16	20	100
Numeri	27	15	Numeri	31	25	80
Numeri	5	5	Numeri	17	1	100
Exodus	6	10	Ezechiel	7	1	80
Numeri	7	32	Numeri	7	74	100
Leviticus	23	1	Jeremia	35	12	67
Exodus	13	1	Ezechiel	23	1	80
Leviticus	15	1	Numeri	4	21	83
Deuteronomium	2	2	Ezechiel	36	16	75
Numeri	1	48	Reges_I	17	8	80
Leviticus	8	1	Ezechiel	34	1	80
Leviticus	18	1	Reges_I	6	11	67
Numeri	3	11	Ezechiel	6	1	80
Leviticus	11	1	Leviticus	23	26	83
Leviticus	23	9	Jeremia	13	8	80
Exodus	37	15	Exodus	37	28	73
Psalmi	8	1	Psalmi	31	1	71
Numeri	4	17	Numeri	19	1	100
Jeremia	24	4	Ezechiel	17	1	100
Josua	20	1	Ezechiel	13	1	80
Leviticus	24	1	Numeri	16	20	83
Psalmi	5	1	Psalmi	65	1	71
Leviticus	24	1	Ezechiel	14	12	80
Exodus	30	11	Numeri	4	1	83
Numeri	35	9	Ezechiel	20	2	80
Leviticus	14	1	Numeri	25	10	100
Numeri	17	16	Reges_I	17	2	80
Leviticus	22	1	Numeri	3	5	100
Jesaia	38	4	Sacharia	8	18	67
Jeremia	32	26	Ezechiel	17	1	80
Leviticus	10	8	Leviticus	24	13	67
Numeri	15	17	Jeremia	13	8	80
Numeri	1	26	Numeri	1	42	88
Genesis	38	3	Genesis	38	4	67
Leviticus	20	1	Numeri	13	1	100
Leviticus	19	1	Ezechiel	17	1	80
Leviticus	23	26	Numeri	5	5	100
Numeri	7	33	Numeri	7	81	100
Numeri	4	30	Numeri	4	47	79
Exodus	31	12	Numeri	14	26	67
Numeri	7	37	Numeri	7	67	100
Exodus	6	12	Exodus	6	30	80
Ezechiel	7	1	Ezechiel	27	1	100
Numeri	26	52	Ezechiel	21	23	80
Exodus	16	11	Leviticus	14	1	100
Jeremia	32	6	Sacharia	8	18	67
Numeri	4	3	Numeri	4	23	70
Leviticus	10	8	Numeri	3	11	67
Numeri	6	1	Jeremia	13	8	80
Ezechiel	20	2	Ezechiel	28	11	100
Numeri	19	1	Ezechiel	36	16	67
Numeri	8	1	Reges_I	6	11	67
Numeri	34	16	Ezechiel	7	1	80
Leviticus	6	17	Numeri	9	9	100
Numeri	8	23	Ezechiel	21	6	80
Reges_I	15	2	Reges_I	15	10	75
Exodus	7	8	Leviticus	14	1	67
Josua	20	1	Ezechiel	14	2	80
Numeri	19	1	Ezechiel	24	15	67
Leviticus	14	33	Leviticus	23	9	83
Exodus	13	1	Sacharia	4	8	80
Leviticus	18	1	Numeri	14	26	83
Iob	9	1	Iob	19	1	100
Numeri	6	22	Jeremia	29	30	67
Exodus	31	1	Numeri	27	15	100
Numeri	15	1	Numeri	26	52	100
Leviticus	24	13	Jeremia	24	4	80
Numeri	29	24	Numeri	29	33	100
Ezechiel	14	12	Ezechiel	16	1	100
Leviticus	24	1	Numeri	15	1	100
Leviticus	20	1	Leviticus	23	9	100
Ezechiel	11	14	Ezechiel	17	11	100
Ezechiel	20	16	Ezechiel	20	24	69
Numeri	4	1	Ezechiel	17	1	67
Numeri	17	1	Ezechiel	24	15	80
Numeri	25	10	Jeremia	24	4	80
Leviticus	11	16	Deuteronomium	14	15	100
Leviticus	6	17	Leviticus	15	1	83
Reges_II	18	19	Jesaia	36	4	100
Ezechiel	15	1	Ezechiel	23	1	100
Leviticus	23	26	Ezechiel	21	13	80
Numeri	14	26	Deuteronomium	2	17	67
Leviticus	7	28	Numeri	31	25	80
Iob	3	2	Iob	9	1	100
Numeri	2	10	Numeri	10	18	67
Ezechiel	48	5	Ezechiel	48	27	67
Genesis	19	33	Genesis	19	35	71
Reges_I	6	11	Ezechiel	15	1	80
Leviticus	23	6	Ezechiel	45	21	69
Leviticus	18	1	Numeri	10	1	100
Numeri	5	1	Ezechiel	7	1	80
Deuteronomium	2	17	Ezechiel	23	1	100
Ezechiel	35	1	Ezechiel	37	15	100
Numeri	34	1	Jeremia	24	4	80
Numeri	26	52	Ezechiel	25	1	80
Numeri	3	44	Jeremia	33	23	67
Numeri	27	15	Ezechiel	33	23	80
Leviticus	6	12	Ezechiel	28	20	80
Leviticus	23	26	Jeremia	24	4	80
Deuteronomium	2	17	Ezechiel	33	1	100
Numeri	17	9	Jeremia	35	12	67
Numeri	26	52	Ezechiel	24	15	80
Leviticus	7	22	Numeri	4	1	83
Reges_II	19	36	Jesaia	37	37	100
Exodus	40	1	Ezechiel	12	1	80
Exodus	31	1	Leviticus	27	1	100
Deuteronomium	6	9	Deuteronomium	11	20	100
Leviticus	14	33	Leviticus	23	1	83
Numeri	3	44	Ezechiel	17	1	80
Numeri	6	22	Numeri	35	9	100
Numeri	1	11	Numeri	2	22	71
Exodus	25	1	Sacharia	7	4	67
Exodus	31	12	Numeri	3	44	80
Exodus	6	10	Ezechiel	24	20	80
Exodus	6	10	Numeri	31	25	80
Reges_I	16	27	Reges_II	14	15	70
Numeri	31	25	Deuteronomium	2	2	75
Leviticus	19	1	Ezechiel	16	1	80
Reges_I	8	20	Chronica_II	6	10	100
Exodus	40	1	Numeri	6	22	100
Exodus	30	11	Ezechiel	12	26	80
Numeri	6	22	Ezechiel	12	21	80
Numeri	7	33	Numeri	7	63	100
Exodus	16	11	Leviticus	4	1	100
Exodus	6	2	Leviticus	7	28	71
Reges_I	2	14	Ezechiel	30	1	75
Leviticus	23	33	Numeri	8	1	100
Numeri	6	1	Numeri	6	22	100
Reges_II	18	3	Chronica_II	26	4	80
Numeri	17	1	Ezechiel	37	15	80
Reges_II	8	23	Reges_II	21	25	81
Leviticus	22	17	Samuel_I	15	10	67
Leviticus	27	1	Jeremia	33	23	67
Exodus	16	11	Leviticus	23	9	100
Exodus	35	8	Exodus	35	28	89
Reges_I	17	2	Jeremia	33	19	80
Ezechiel	48	3	Ezechiel	48	4	82
Leviticus	23	9	Jeremia	16	1	80
Leviticus	11	1	Leviticus	23	1	83
Jeremia	13	8	Ezechiel	33	1	100
Jeremia	35	12	Ezechiel	34	1	80
Numeri	4	17	Ezechiel	12	17	67
Leviticus	23	33	Jeremia	13	8	80
Numeri	17	9	Ezechiel	21	23	80
Numeri	1	29	Numeri	1	33	78
Reges_II	18	37	Jesaia	36	22	95
Leviticus	17	2	Numeri	30	2	67
Leviticus	7	28	Jeremia	13	8	80
Ezechiel	23	1	Ezechiel	37	15	100
Psalmi	40	1	Psalmi	65	1	83
Numeri	3	5	Numeri	17	16	100
Exodus	13	1	Ezechiel	22	17	80
Numeri	15	17	Ezechiel	28	1	80
Numeri	3	44	Numeri	17	16	100
Leviticus	23	9	Sacharia	8	1	67
Chronica_II	9	31	Chronica_II	21	1	69
Numeri	1	36	Numeri	1	38	88
Jeremia	33	19	Ezechiel	14	2	80
Numeri	10	1	Sacharia	6	9	80
Numeri	15	6	Numeri	28	20	71
Numeri	23	2	Numeri	23	30	85
Leviticus	23	33	Ezechiel	25	1	80
Esra	2	40	Nehemia	7	43	100
Exodus	25	1	Leviticus	7	28	100
Leviticus	6	12	Numeri	17	9	100
Ezechiel	13	1	Sacharia	6	9	100
Ezechiel	21	13	Ezechiel	23	1	100
Reges_I	22	5	Chronica_II	18	4	100
Reges_II	20	16	Jesaia	39	5	88
Numeri	2	6	Numeri	2	11	86
Leviticus	6	1	Ezechiel	7	1	80
Leviticus	23	8	Numeri	29	1	71
Numeri	15	1	Ezechiel	12	1	80
Ezechiel	14	12	Ezechiel	38	1	100
Leviticus	7	22	Ezechiel	6	1	80
Jesaia	38	4	Sacharia	7	8	67
Exodus	16	11	Numeri	17	1	100
Numeri	4	30	Numeri	4	43	83
Leviticus	27	1	Numeri	4	17	83
Exodus	40	1	Leviticus	21	16	100
Leviticus	17	1	Leviticus	18	1	100
Psalmi	12	1	Psalmi	19	1	71
Leviticus	22	1	Ezechiel	22	23	80
Leviticus	7	22	Sacharia	7	4	67
Leviticus	23	9	Sacharia	6	9	80
Jeremia	32	6	Ezechiel	21	13	80
Exodus	14	1	Exodus	30	17	100
Numeri	25	10	Numeri	25	16	100
Iob	15	1	Iob	22	1	100
Jeremia	32	26	Ezechiel	21	13	80
Reges_II	17	39	Reges_II	18	35	73
Leviticus	23	33	Jeremia	24	4	80
Leviticus	5	20	Ezechiel	38	1	80
Numeri	1	48	Ezechiel	28	1	80
Exodus	30	11	Numeri	26	52	100
Ezechiel	15	1	Sacharia	8	18	80
Exodus	6	10	Ezechiel	34	1	80
Numeri	7	4	Numeri	25	10	80
Leviticus	22	26	Numeri	15	1	100
Numeri	3	11	Sacharia	7	8	67
Reges_II	20	7	Jesaia	38	21	67
Leviticus	22	1	Numeri	25	16	100
Exodus	13	1	Numeri	7	4	80
Leviticus	7	28	Numeri	26	52	100
Leviticus	4	1	Numeri	20	7	100
Numeri	8	5	Ezechiel	12	1	80
Leviticus	11	28	Leviticus	11	40	69
Numeri	4	21	Jeremia	33	23	67
Ezechiel	11	14	Ezechiel	12	26	100
Numeri	17	16	Jeremia	33	23	67
Leviticus	11	1	Ezechiel	12	17	67
Jesaia	38	4	Ezechiel	34	1	80
Jesaia	38	4	Jeremia	18	5	80
Psalmi	132	4	Proverbia	6	4	86
Exodus	16	11	Ezechiel	22	1	80
Psalmi	20	1	Psalmi	140	1	100
Leviticus	15	1	Numeri	28	1	83
Numeri	10	1	Numeri	17	9	100
Ezechiel	17	11	Psalmi	119	57	67
Genesis	10	3	Chronica_I	1	6	67
Jesaia	8	5	Ezechiel	38	1	67
Leviticus	23	23	Numeri	15	1	100
Leviticus	12	1	Ezechiel	16	1	80
Leviticus	22	1	Numeri	8	1	100
Leviticus	20	1	Numeri	4	21	100
Leviticus	27	1	Numeri	10	1	100
Exodus	31	1	Ezechiel	15	1	80
Leviticus	8	1	Ezechiel	28	20	80
Leviticus	6	1	Leviticus	14	33	83
Leviticus	23	9	Numeri	16	20	83
Numeri	2	1	Numeri	15	1	83
Samuel_II	7	26	Chronica_I	17	24	88
Numeri	4	21	Numeri	7	4	80
Leviticus	6	17	Leviticus	17	1	100
Leviticus	14	1	Ezechiel	12	21	80
Jeremia	32	26	Ezechiel	34	1	80
Numeri	25	10	Ezechiel	30	1	80
Reges_I	16	27	Reges_II	15	21	76
Leviticus	8	16	Leviticus	8	25	67
Numeri	4	21	Jeremia	13	3	67
Reges_I	22	18	Chronica_II	18	17	100
Numeri	3	11	Jeremia	24	4	80
Ezechiel	14	12	Sacharia	7	4	80
Numeri	17	9	Ezechiel	11	14	80
Leviticus	14	1	Jeremia	33	23	67
Numeri	8	23	Numeri	25	10	100
Numeri	28	29	Numeri	29	4	100
Ezechiel	16	1	Ezechiel	28	20	100
Numeri	20	7	Ezechiel	35	1	80
Leviticus	6	17	Ezechiel	24	20	80
Exodus	30	17	Numeri	19	1	83
Leviticus	22	1	Ezechiel	21	1	80
Exodus	30	22	Sacharia	7	8	67
Numeri	1	32	Numeri	1	42	83
Leviticus	10	8	Numeri	6	22	67
Leviticus	4	1	Leviticus	24	13	100
Leviticus	23	1	Leviticus	23	9	100
Ezechiel	40	31	Ezechiel	40	37	70
Exodus	35	13	Exodus	39	36	86
Jeremia	32	6	Ezechiel	27	1	80
Reges_I	17	2	Ezechiel	35	1	100
Leviticus	14	33	Jeremia	24	4	67
Leviticus	5	14	Jeremia	32	26	67
Numeri	17	9	Numeri	27	6	80
Ezechiel	21	1	Ezechiel	21	23	100
Leviticus	5	14	Ezechiel	21	1	80
Josua	21	6	Chronica_I	6	47	79
Numeri	16	23	Jeremia	16	1	80
Ezechiel	14	2	Sacharia	8	18	80
Numeri	3	19	Chronica_I	23	12	67
Esra	2	13	Nehemia	7	18	80
Exodus	30	11	Sacharia	7	4	67
Numeri	9	9	Jeremia	29	30	67
Numeri	8	1	Josua	20	1	67
Numeri	7	46	Numeri	29	5	71
Leviticus	11	1	Numeri	27	6	67
Exodus	6	2	Numeri	35	9	71
Leviticus	23	33	Sacharia	4	8	80
Sacharia	4	5	Sacharia	6	4	83
Reges_I	17	8	Ezechiel	6	1	100
Leviticus	22	26	Numeri	20	7	100
Numeri	7	21	Numeri	7	69	100
Ezechiel	6	1	Ezechiel	12	1	100
Numeri	20	7	Jeremia	35	12	67
Psalmi	107	13	Psalmi	107	19	100
Reges_I	16	27	Reges_II	1	18	71
Leviticus	4	1	Ezechiel	21	6	80
Numeri	8	5	Ezechiel	21	13	80
Numeri	4	1	Reges_I	17	2	67
Leviticus	8	1	Leviticus	23	1	100
Exodus	16	11	Exodus	25	1	100
Numeri	13	1	Ezechiel	28	1	80
Numeri	5	11	Numeri	17	9	100
Leviticus	17	1	Jeremia	13	8	80
Exodus	25	1	Jeremia	24	4	80
Leviticus	11	1	Numeri	34	1	83
Exodus	13	1	Numeri	17	1	100
Numeri	18	24	Numeri	18	26	68
Numeri	25	10	Ezechiel	34	1	80
Numeri	33	51	Numeri	35	10	100
Leviticus	8	1	Numeri	6	1	100
Reges_I	3	5	Chronica_II	1	7	79
Leviticus	12	1	Ezechiel	28	11	80
Numeri	13	1	Jeremia	32	6	67
Numeri	7	76	Numeri	29	5	71
Jeremia	16	1	Ezechiel	11	14	100
Numeri	1	20	Numeri	1	26	68
Reges_I	22	51	Reges_II	15	38	69
Deuteronomium	11	31	Deuteronomium	26	1	69
Numeri	31	1	Reges_I	17	8	80
Leviticus	11	4	Deuteronomium	14	7	68
Exodus	14	1	Leviticus	6	1	100
Samuel_I	15	10	Jeremia	24	4	80
Numeri	13	1	Ezechiel	14	12	80
Numeri	4	17	Ezechiel	38	1	67
Ezechiel	12	1	Ezechiel	35	1	100
Leviticus	21	16	Sacharia	6	9	80
Numeri	1	34	Numeri	1	36	88
Numeri	9	9	Ezechiel	33	23	80
Leviticus	14	1	Jesaia	38	4	67
Leviticus	5	14	Jeremia	29	30	67
Exodus	30	17	Ezechiel	14	12	80
Numeri	17	1	Numeri	20	7	100
Leviticus	22	26	Reges_I	17	8	80
Reges_I	17	8	Ezechiel	12	17	100
Esra	2	17	Esra	2	32	67
Numeri	18	25	Ezechiel	12	17	80
Leviticus	21	16	Ezechiel	21	13	80
Numeri	17	9	Ezechiel	14	12	80
Numeri	9	9	Numeri	13	1	100
Leviticus	27	1	Numeri	17	16	100
Leviticus	22	1	Leviticus	23	1	100
Josua	21	9	Chronica_I	6	50	88
Numeri	17	9	Numeri	34	16	100
Exodus	13	9	Exodus	13	16	72
Numeri	5	5	Numeri	9	9	100
Exodus	30	17	Leviticus	6	1	100
Psalmi	13	1	Psalmi	19	1	100
Leviticus	24	1	Jeremia	2	1	80
Leviticus	15	1	Numeri	17	16	83
Leviticus	23	9	Ezechiel	20	2	80
Leviticus	6	1	Numeri	16	23	100
Exodus	6	2	Numeri	34	16	71
Numeri	7	49	Numeri	7	55	100
Numeri	5	11	Numeri	15	1	100
Psalmi	35	4	Psalmi	70	3	80
Numeri	5	11	Ezechiel	23	1	80
Numeri	3	44	Sacharia	4	8	80
Genesis	1	19	Genesis	1	23	67
Leviticus	11	9	Deuteronomium	14	9	85
Exodus	13	1	Leviticus	15	1	83
Leviticus	22	26	Ezechiel	35	1	80
Exodus	40	1	Ezechiel	22	1	80
Samuel_II	23	13	Chronica_I	11	15	74
Leviticus	8	1	Reges_I	17	8	80
Ezechiel	27	1	Psalmi	119	57	67
Numeri	27	15	Jeremia	18	5	80
Numeri	28	1	Sacharia	8	18	67
Exodus	14	1	Ezechiel	21	23	80
Jeremia	2	1	Jeremia	24	4	100
Leviticus	23	33	Numeri	5	1	100
Numeri	28	1	Ezechiel	18	1	80
Leviticus	23	26	Numeri	15	37	80
Jeremia	13	3	Ezechiel	33	23	80
Leviticus	23	33	Ezechiel	21	13	80
Reges_I	7	41	Chronica_II	4	12	100
Leviticus	13	1	Ezechiel	28	1	67
Numeri	25	10	Jeremia	35	12	67
Jesaia	38	4	Sacharia	6	9	80
Exodus	13	21	Nehemia	9	12	75
Jesaia	8	5	Ezechiel	33	23	67
Reges_I	12	1	Chronica_II	10	1	100
Numeri	25	10	Ezechiel	21	13	80
Exodus	6	10	Ezechiel	12	21	80
Numeri	3	44	Jeremia	35	12	67
Leviticus	24	1	Numeri	15	37	80
Reges_I	11	43	Reges_II	8	24	69
Leviticus	19	1	Numeri	6	22	100
Leviticus	10	8	Leviticus	24	1	67
Leviticus	6	12	Leviticus	10	8	67
Ezechiel	14	2	Ezechiel	23	1	100
Samuel_I	15	10	Sacharia	7	8	67
Numeri	27	15	Ezechiel	11	14	80
Ezechiel	12	21	Sacharia	7	4	80
Jeremia	2	1	Sacharia	8	1	80
Exodus	30	22	Numeri	5	1	100
Numeri	8	1	Jesaia	38	4	67
Numeri	27	15	Numeri	28	1	100
Ezechiel	24	15	Ezechiel	25	1	100
Numeri	2	1	Ezechiel	35	1	67
Numeri	8	1	Numeri	27	6	80
Numeri	26	41	Numeri	26	50	67
Numeri	15	17	Numeri	31	25	80
Jeremia	29	30	Ezechiel	13	1	80
Ezechiel	16	1	Ezechiel	25	1	100
Psalmi	60	10	Psalmi	108	10	100
Numeri	10	1	Numeri	27	6	80
Reges_II	19	12	Jesaia	37	12	100
Numeri	17	1	Reges_I	6	11	67
Numeri	17	9	Ezechiel	21	1	80
Exodus	30	19	Exodus	40	31	88
Reges_I	22	34	Chronica_II	18	33	100
Jeremia	18	5	Ezechiel	33	1	100
Genesis	15	21	Chronica_I	1	14	83
Reges_I	6	11	Jeremia	24	4	80
Leviticus	12	1	Ezechiel	23	1	80
Leviticus	5	20	Jeremia	32	6	67
Jeremia	32	6	Ezechiel	12	21	80
Numeri	15	1	Ezechiel	27	1	80
Deuteronomium	2	17	Ezechiel	28	20	100
Jeremia	32	26	Jeremia	34	12	71
Leviticus	8	1	Ezechiel	22	23	80
Jesaia	7	10	Ezechiel	17	1	67
Samuel_II	7	13	Chronica_I	17	12	82
Ezechiel	11	14	Ezechiel	22	17	100
Exodus	40	1	Leviticus	18	1	100
Reges_I	6	11	Ezechiel	12	1	80
Numeri	10	1	Numeri	31	25	80
Numeri	3	44	Ezechiel	21	1	80
Exodus	25	1	Numeri	20	7	100
Psalmi	31	1	Psalmi	68	1	83
Numeri	17	9	Josua	20	1	67
Numeri	34	16	Ezechiel	15	1	80
Ezechiel	22	17	Ezechiel	35	1	100
Leviticus	20	1	Numeri	7	4	80
Leviticus	18	1	Leviticus	21	16	100
Leviticus	15	1	Ezechiel	21	13	67
Leviticus	11	1	Ezechiel	34	1	67
Exodus	30	5	Exodus	37	15	73
Numeri	6	1	Sacharia	4	8	80
Canticum	2	6	Canticum	8	3	83
Leviticus	4	30	Leviticus	4	34	94
Reges_II	16	2	Chronica_II	28	1	94
Jeremia	24	4	Jeremia	35	12	80
Numeri	26	52	Sacharia	8	1	67
Leviticus	22	17	Ezechiel	22	17	80
Leviticus	6	12	Ezechiel	22	1	80
Exodus	25	1	Numeri	15	1	100
Deuteronomium	2	17	Ezechiel	14	12	100
Numeri	4	17	Ezechiel	37	15	67
Ezechiel	12	26	Ezechiel	22	23	100
Reges_II	1	18	Reges_II	15	26	71
Exodus	30	17	Ezechiel	38	1	80
Samuel_II	22	26	Psalmi	18	26	100
Numeri	6	22	Ezechiel	22	1	80
Leviticus	22	26	Numeri	4	17	83
Numeri	35	9	Sacharia	8	1	67
Numeri	10	1	Ezechiel	7	1	80
Leviticus	5	20	Ezechiel	12	17	80
Numeri	3	44	Numeri	8	23	100
Psalmi	57	8	Psalmi	108	2	71
Leviticus	22	26	Ezechiel	34	1	80
Exodus	31	1	Numeri	19	1	83
Leviticus	24	13	Numeri	14	26	83
Jesaia	7	10	Ezechiel	21	13	67
Numeri	8	23	Numeri	31	1	100
Numeri	15	1	Ezechiel	33	23	80
Psalmi	64	1	Psalmi	70	1	67
Numeri	31	1	Numeri	35	9	100
Leviticus	22	17	Jeremia	24	4	80
Leviticus	7	22	Ezechiel	35	1	80
Deuteronomium	10	1	Deuteronomium	10	3	68
Exodus	20	6	Deuteronomium	5	10	100
Numeri	17	16	Numeri	19	1	83
Numeri	4	1	Numeri	31	1	83
Numeri	5	1	Ezechiel	18	1	80
Jeremia	2	1	Jeremia	33	23	80
Exodus	16	11	Ezechiel	12	21	80
Ezechiel	12	1	Ezechiel	22	1	100
Reges_II	18	36	Jesaia	36	21	91
Numeri	20	7	Numeri	34	16	100
Exodus	14	1	Jeremia	33	19	67
Samuel_II	7	6	Chronica_I	17	5	80
Numeri	34	16	Ezechiel	16	1	80
Ezechiel	12	26	Ezechiel	17	1	100
Reges_I	17	8	Ezechiel	15	1	100
Jeremia	13	8	Sacharia	7	8	80
Josua	20	1	Jeremia	18	5	80
Leviticus	21	16	Samuel_I	15	10	67
Numeri	8	1	Numeri	28	1	100
Numeri	1	20	Numeri	1	38	68
Reges_II	21	4	Chronica_II	33	4	69
Numeri	9	9	Sacharia	6	9	80
Reges_I	8	14	Chronica_II	6	3	100
Numeri	16	20	Ezechiel	6	1	67
Leviticus	23	1	Jeremia	13	3	67
Leviticus	4	1	Ezechiel	25	1	80
Jeremia	24	4	Ezechiel	12	17	100
Exodus	14	1	Numeri	8	23	100
Ezechiel	12	1	Ezechiel	33	23	100
Leviticus	11	1	Numeri	3	44	83
Exodus	30	22	Numeri	3	5	100
Numeri	7	27	Numeri	7	45	100
Jeremia	32	26	Ezechiel	16	1	80
